project,surface_type,source_path,canonical_doc_path,audience,diataxis_type,owner_status,verification_command,gap_status,reviewer_notes
helm-ai-kernel,schema,schemas/effects/create_calendar_event_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/request_purchase_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/screen_candidate_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/send_chat_message_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/send_email_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/approval_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,schemas/receipts/arc_scorecard_receipt.schema.json,schemas/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,schemas/receipts/arc_tool_receipt.schema.json,schemas/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/connector_effect_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/outbound_comm_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/runtime_adapter_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/go/go.mod,sdk/go/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/python/pyproject.toml,sdk/python/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/rust/Cargo.toml,sdk/rust/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/package-lock.json,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/package.json,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/tsconfig.json,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/vitest.config.ts,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,tests/conformance/go.mod,tests/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,tools/doccheck/go.mod,tools/doccheck/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,tools/tcbcheck/go.mod,tools/tcbcheck/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/audit/merged_audit_report.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/authority/authority_evaluation.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/escalation_policy.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/human_task.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/obligation.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/sla.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/certification/conformance_report.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/certification/module_attestation.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/approval_artifact.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/condensation_checkpoint.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/effect.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/env_snap.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/envelope_ref.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/envsnap.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/error_ir.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/evidence_pack.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/evidence_view.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/genesis_approval.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/money.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/secret_ref.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/workflow_definition.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/control_loop.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/essential_variable.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/mode.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/regulation_graph.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/effects/effect_type_catalog.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/effects/visual_evidence.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/identity/machine_identity.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/intent/intent_ticket.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/intervention/intervention_object.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/kernel/effect_boundary.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/kernel/event_envelope.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/kernel/prng_config.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/morphogenesis/confluence_strategy.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/orgdna/environment_profile.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/orgdna/module.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/orgdna/orggenome.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/orgdna/orgphenotype.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/access_review_pack.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/capability_pack.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/change_pack.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/incident_pack.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/manifest.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/pack_manifest.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/packs/vendor_due_diligence_pack.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/backoff_policy.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/decision_log_event.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/pdp_request.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/pdp_response.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/policy_bundle.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/policy_decision.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/policy_input_bundle.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/retry_plan.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/policy/timeout_policy.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/profiles/industry_profile.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/profiles/jurisdiction_profile.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/reason-codes/reason-codes-v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/receipts/canonical_semantic_receipt.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/receipts/managed_agent_execution_receipt.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Claude Managed Agents self-hosted worker receipt schema for sandbox and MCP tunnel governance evidence.
helm-ai-kernel,configuration,protocols/json-schemas/receipts/model_invocation_receipt.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/receipts/raw_record_layer.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/receipts/tool_invocation_receipt.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/registry/compatibility-registry.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/safety/controllability_envelope.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/safety/guardian_switch_event.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/doc_registry.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/freshness.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/tooling/simulation_profile.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/truth/truth_object.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/verification/proof_pack.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/experimental/experimental.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/explain.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/focus.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/foundations.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/memory.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/plan_ir.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/policy_bundle.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/tool_calls.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/tools.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/verdict.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/policy-schema/v1/witness.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/specs/authority-court/authorization_decision.v1.schema.json,protocols/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/specs/authority-court/authorization_request.v1.schema.json,protocols/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/specs/commit/commit_token.v1.schema.json,protocols/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/specs/context-capsule/context_capsule.v1.schema.json,protocols/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
